SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,SHFW,ZGFW,GGSS,SHZA
0.0078642490,0.4976433260,0.0000000000,0.3439668660,0.1916910640,0.2676704310,0.0017868930,0.0159913400,0.0000000000,0.0000000000,0.0031250000,0.0002108650,0.0031250000,0.0000000000,0.0000000000,0.0032228460,0.0818393600,0.0000000000,0.0029180040,0.0033239350
0.0404374600,0.7478736410,0.0000000000,0.3051578790,0.0492831540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0506769300,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0317546300,0.0157652810,0.3496015400,0.2188670410,0.0749063670,0.0000000000,0.0000000000,0.2385993800,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0006118080,0.0000000000,0.0015219000,0.0097910130,0.0000000000,0.0052524070,0.0001780680
0.0330633000,0.0196244380,0.0063669200,0.3852211140,0.0701928530,0.0378143320,0.0990566610,0.0596409860,0.0481800220,0.0000000000,0.0000000000,0.0094625580,0.0156250000,0.0006118080,0.0003849860,0.0021038030,0.1075660890,0.0000000000,0.0110884160,0.0070930410
0.0096009290,0.0091617130,0.0093134700,0.2559240170,0.0608458850,0.0204237940,0.1877451010,0.0341648020,0.0036142190,0.0042134830,0.0041666670,0.0051661880,0.0281250000,0.0030590390,0.0177093360,0.0147713790,0.1589520240,0.0142857140,0.0239276330,0.0040955630
0.1220818980,0.7165056690,0.0586374350,0.3122633840,0.3215174130,0.2388059700,0.0000000000,0.0356672520,0.0105648480,0.0084269660,0.0000000000,0.0013179050,0.0281250000,0.0000000000,0.0003849860,0.0000000000,0.0889969280,0.0000000000,0.0070032100,0.0001780680
0.1922938620,0.8847134210,0.1235100110,0.2769007400,0.1601941750,0.1553398060,0.0020740110,0.0000000000,0.0000000000,0.0210674160,0.0000000000,0.0001054320,0.0125000000,0.0012236160,0.0003849860,0.0000000000,0.0561801550,0.0000000000,0.0128392180,0.1510016320
0.0011149370,0.0025861370,0.1198030520,0.4450652860,0.2853542840,0.1818361500,0.2666330570,0.1530318620,0.0083942460,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0647254990,0.0004726700,0.0000000000,0.0046688070,0.0003561360
0.0000000000,0.0128321340,0.0016003540,0.3981168940,0.0862560590,0.0076038400,0.0596950810,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001581490,0.0031250000,0.0000000000,0.0000000000,0.3217922610,0.0257942540,0.0000000000,0.0058360080,0.0016026120
0.0006947500,0.0007342620,0.0528790780,0.5448182920,0.1100745120,0.0738961760,0.0380835590,0.0070636050,0.0052307030,0.0028089890,0.0000000000,0.0059569310,0.3625000000,0.0134597740,0.0384985560,0.0458360380,0.1373442720,0.2342857140,0.0046688070,0.0035613590
0.2061015300,0.7608472250,0.0159784770,0.2869024010,0.1565836300,0.1138790040,0.0000000000,0.0000000000,0.0000000000,0.0014044940,0.0031250000,0.0001581490,0.0093750000,0.0012236160,0.0003849860,0.0092209220,0.0990242750,0.0000000000,0.0046688070,0.0008309840
0.0486033440,0.7376813510,0.0000000000,0.3786490360,0.2369413030,0.0430802370,0.0000000000,0.0000000000,0.1372235530,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0006118080,0.0000000000,0.0000895000,0.0166447210,0.0000000000,0.0000000000,0.0015432560
0.0008523760,0.0007530370,0.0604240500,0.3517081150,0.0966115140,0.0755515260,0.2267203580,0.0866620450,0.0545483320,0.0042134830,0.0020833330,0.0004217300,0.0031250000,0.0030590390,0.0030798850,0.1196929340,0.0077652860,0.0000000000,0.0221768310,0.0007716280
0.0230011240,0.6627428440,0.2402879590,0.3917910190,0.1027862730,0.1359157320,0.0000000000,0.0389758350,0.0000000000,0.0084269660,0.0000000000,0.0004217300,0.0875000000,0.0000000000,0.0000000000,0.0001342850,0.0523312740,0.0000000000,0.0274292380,0.0004748480
0.0021687910,0.0687917840,0.0000000000,0.3290470770,0.1797385620,0.2306805070,0.0000000000,0.0220503430,0.0000000000,0.0084269660,0.0020833330,0.0303645330,0.0062500000,0.0048944630,0.0000000000,0.0089075890,0.0427428340,0.0000000000,0.0122556170,0.0013651880
0.0046428190,0.7233325110,0.1801524010,0.2451649280,0.1358024690,0.0987654320,0.0000000000,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0088299640,0.0031250000,0.0091771180,0.0003849860,0.0000000000,0.0127958410,0.0000000000,0.0011672020,0.0006529160
0.0330609560,0.9293823660,0.0041116780,0.2846451290,0.2283272280,0.2148962150,0.0031300090,0.0700280110,0.0622281170,0.0000000000,0.0010416670,0.0004744460,0.0125000000,0.0006118080,0.0003849860,0.0143237620,0.0297781830,0.0000000000,0.0017508020,0.0000594000
0.0352363900,0.5164194580,0.1912245380,0.2751601430,0.3513628620,0.2044293020,0.0054588530,0.0162841970,0.0000000000,0.0828651690,0.0010416670,0.0000000000,0.0187500000,0.5818293060,0.0000000000,0.0000000000,0.0502380230,0.0000000000,0.0040852060,0.0007122720
0.0082111000,0.4896602260,0.0735254170,0.3135419340,0.2668607470,0.3105288690,0.0000000000,0.0417415870,0.0000000000,0.0126404490,0.0000000000,0.0014760540,0.0125000000,0.0000000000,0.0000000000,0.0075199750,0.0717107260,0.0000000000,0.0105048150,0.0005935600
0.0000000000,0.0023752020,0.0736057730,0.3507895770,0.2103825140,0.2622950820,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0375000000,0.0000000000,0.0007699710,0.0071618810,0.0117492150,0.0000000000,0.0035016050,0.0001187120
0.0091278730,0.7358164900,0.1226018490,0.3073262370,0.1779935280,0.1941747570,0.0000000000,0.0000000000,0.1718069970,0.0224719100,0.0041666670,0.0003690130,0.0031250000,0.0006118080,0.0003849860,0.0029990380,0.0793409640,0.0114285710,0.0192588270,0.0001187120
0.1419125950,0.8416009250,0.4235803920,0.2883019580,0.3459119500,0.5031446540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0062732280,0.0000000000,0.0000000000,0.0000000000,0.0000448000,0.0007427660,0.0000000000,0.0000000000,0.0000000000
0.0495328150,0.1086776080,0.0398045400,0.3170436720,0.0928740290,0.0540357990,0.0000000000,0.0000000000,0.0286867200,0.0084269660,0.1531250000,0.0006325940,0.0000000000,0.0159070050,0.0046198270,0.0216646900,0.0495290190,0.0000000000,0.0128392180,0.0061730230
0.0278479480,0.6474320270,0.0036139340,0.3078524730,0.1534664090,0.0944408670,0.0000000000,0.0000000000,0.0546950290,0.0000000000,0.0000000000,0.0000000000,0.0062500000,0.0012236160,0.0030798850,0.0000000000,0.0232958570,0.0000000000,0.0011672020,0.0005342040
0.0253757340,0.7223310190,0.2120760130,0.3044281620,0.1979307240,0.0359874040,0.0057658060,0.0773993810,0.0000000000,0.0000000000,0.0083333330,0.0047444580,0.0062500000,0.0018354240,0.0019249280,0.0006714260,0.0785981970,0.0000000000,0.0058360080,0.0016619680
0.0081282790,0.2297790400,0.0000000000,0.3208760950,0.0198126800,0.0960614790,0.0000000000,0.0000000000,0.0815959460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003849860,0.0006266650,0.0522975120,0.0000000000,0.0052524070,0.0001780680
0.0255076900,0.1335783210,0.0050756860,0.2918430510,0.0373049970,0.0060290900,0.2504263700,0.0000000000,0.0128029810,0.0000000000,0.0010416670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049685550,0.0457814240,0.0057142860,0.0215932300,0.0033832910
0.0000000000,0.7647957800,0.0652609320,0.2989615570,0.1243540050,0.0516795870,0.0000000000,0.0000000000,0.0000000000,0.0056179780,0.0000000000,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0043215500,0.0000000000,0.0064196090,0.0001187120
0.0000000000,0.0114594040,0.0000000000,0.1766242250,0.0000000000,0.0000000000,0.1343084980,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010016080,0.0031250000,0.0012236160,0.0003849860,0.0633826460,0.0076302370,0.0000000000,0.0035016050,0.0022555280
0.0128839570,0.6359821710,0.1153680130,0.2802880250,0.1325973860,0.0913589650,0.0004065910,0.1601021070,0.2263378970,0.0000000000,0.0020833330,0.0002635810,0.0000000000,0.0000000000,0.0000000000,0.0001342850,0.0232958570,0.0000000000,0.0035016050,0.0000594000
0.0482138940,0.6526044910,0.0359771810,0.3577027820,0.1958689460,0.0569800570,0.0045645960,0.0816993460,0.0000000000,0.0070224720,0.0010416670,0.0000527000,0.0000000000,0.0000000000,0.0019249280,0.0002238090,0.0124244570,0.0000000000,0.0140064200,0.0002374240
0.0279753310,0.8082323090,0.0656076960,0.2938403050,0.1753453770,0.0850159400,0.0000000000,0.0000000000,0.0300890470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003133320,0.0149903780,0.0000000000,0.0005836010,0.0001187120
0.0010831460,0.0364820150,0.2214586140,0.3412618680,0.1795314900,0.1075268820,0.0224574990,0.0275311740,0.0000000000,0.0000000000,0.0000000000,0.0002635810,0.0062500000,0.0006118080,0.0000000000,0.0008952350,0.0063472770,0.0000000000,0.0035016050,0.0002374240
0.0044400040,0.0605990190,0.0331312880,0.3540366980,0.3787878790,0.1259346710,0.0214379750,0.0000000000,0.1002849810,0.0056179780,0.0000000000,0.0000000000,0.0156250000,0.0073416950,0.0000000000,0.0007161880,0.0099935850,0.0000000000,0.0099212140,0.0005935600
0.0066443180,0.6833319980,0.1566723590,0.3590388320,0.1716725560,0.0848056540,0.0037742600,0.0540428190,0.0000000000,0.0000000000,0.0000000000,0.0027939590,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0033086870,0.0000000000,0.0000000000,0.0002374240
0.0216843380,0.4508203390,0.0647233630,0.3753380250,0.1359143330,0.1537616690,0.0070386530,0.0157476500,0.0466454580,0.0000000000,0.0000000000,0.0000000000,0.0593750000,0.0000000000,0.0000000000,0.0000895000,0.0214389410,0.0000000000,0.0011672020,0.0001187120
0.0078022480,0.5834481380,0.0000000000,0.3170589910,0.0570539420,0.1659751040,0.0022160070,0.0396631680,0.0000000000,0.0000000000,0.0010416670,0.0010016080,0.0000000000,0.0862649130,0.0000000000,0.0000000000,0.0009453390,0.0000000000,0.0000000000,0.0000000000
0.0203074380,0.1244255370,0.0170475740,0.3896352450,0.1484981440,0.0899988750,0.0151403490,0.0000000000,0.0286673570,0.0056179780,0.0031250000,0.0003690130,0.0250000000,0.0000000000,0.0000000000,0.0053937920,0.0026334450,0.0000000000,0.0099212140,0.0023148840
0.0542292960,0.3838756040,0.0281501700,0.4509761970,0.0000000000,0.0000000000,0.0267865970,0.0719159140,0.0000000000,0.0000000000,0.0104166670,0.0079074300,0.0000000000,0.0000000000,0.0030798850,0.0136970970,0.0083054800,0.0000000000,0.0000000000,0.0020774600
0.0000000000,0.6536619840,0.1662945240,0.3077383910,0.1666666670,0.1077441080,0.0007192700,0.0257476730,0.0190665270,0.0098314610,0.0000000000,0.0003162970,0.0000000000,0.0024472320,0.0003849860,0.0102056800,0.1485532930,0.0000000000,0.0011672020,0.0042736310
0.0196461350,0.0248433480,0.0185178120,0.4319622000,0.0730913760,0.0219961510,0.2132119590,0.0052564330,0.0233547920,0.0000000000,0.0000000000,0.0002635810,0.0093750000,0.0000000000,0.0003849860,0.0113247240,0.0139775140,0.0000000000,0.0029180040,0.0094376020
0.0022208760,0.0016822420,0.0121529220,0.2959299080,0.0974409450,0.0682414700,0.1152219150,0.0715030110,0.0055735810,0.0000000000,0.0010416670,0.0069848970,0.0000000000,0.0000000000,0.0003849860,0.1705422890,0.0074951890,0.0000000000,0.0029180040,0.0007122720
0.0049580540,0.6049816660,0.0147987880,0.2733726860,0.2175346080,0.2460997580,0.0007040970,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001054320,0.0375000000,0.0000000000,0.0000000000,0.0002685710,0.0426077860,0.0000000000,0.0081704110,0.0010684080
0.0078593180,0.4328606360,0.0762400440,0.3970589420,0.2873563220,0.2229188440,0.0122771900,0.0000000000,0.0887579720,0.0000000000,0.0010416670,0.0001581490,0.0031250000,0.0006118080,0.0000000000,0.0144580470,0.0035787840,0.0000000000,0.0035016050,0.0001187120
0.0016327140,0.0016469160,0.0178688400,0.2463329090,0.0941871680,0.0849011100,0.2351090830,0.0497999490,0.0286825690,0.0014044940,0.0062500000,0.0002635810,0.0140625000,0.0097889260,0.0048123200,0.0754683200,0.0280900770,0.0000000000,0.0087540120,0.0154028790
0.0163864220,0.7592984170,0.0000000000,0.3147102440,0.1597676110,0.0726216410,0.0157075820,0.0624759710,0.0000000000,0.0014044940,0.0000000000,0.0003162970,0.0000000000,0.0000000000,0.0000000000,0.0014323760,0.0108714000,0.0000000000,0.0000000000,0.0018400360
0.1793147610,0.5759404630,0.0220556990,0.3264131950,0.0000000000,0.0000000000,0.0374973760,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0231424130,0.0000000000,0.0146833890,0.0061597690,0.0663593030,0.0053681760,0.0000000000,0.0000000000,0.0172132360
0.0568186400,0.5525187630,0.0900958290,0.3037148930,0.2163991190,0.2518098840,0.0010086080,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0027939590,0.0562500000,0.0605689810,0.0000000000,0.0141894770,0.0295080860,0.0000000000,0.0163408230,0.0001187120
0.0096924840,0.8164144950,0.0144650520,0.2662580160,0.1181271480,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012236160,0.0000000000,0.0003580940,0.0394341470,0.0000000000,0.0000000000,0.0000594000
0.1125034580,0.1730380310,0.1114245670,0.3765177800,0.2393255370,0.0797751790,0.0063906830,0.1143835290,0.1232038860,0.0014044940,0.0010416670,0.0000791000,0.0125000000,0.0006118080,0.0000000000,0.0435979500,0.0293055130,0.3771428570,0.0040852060,0.0006529160
0.0171134640,0.3216075010,0.2234760030,0.4024859110,0.5005688280,0.2123625330,0.0012151490,0.0869972560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000675000,0.0000000000,0.0000000000,0.0000000000
0.0136807410,0.5946356620,0.1088913210,0.2387343040,0.2037860410,0.1185664240,0.0164059790,0.0309096960,0.0228890810,0.0084269660,0.1843750000,0.0003690130,0.0156250000,0.0024472320,0.0342637150,0.0093104450,0.0876126810,0.0000000000,0.0268456380,0.0007716280
0.0609325980,0.2732434400,0.0198921930,0.1213070560,0.1253164560,0.1080168780,0.0638165240,0.3291139240,0.2007053690,0.0056179780,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0229627810,0.0001350480,0.0000000000,0.0000000000,0.0000000000
0.0051119400,0.7193461410,0.0178011240,0.2564450180,0.3239691890,0.2899864070,0.0009679340,0.0000000000,0.0513163450,0.0000000000,0.0062500000,0.0000527000,0.0000000000,0.0012236160,0.0015399420,0.0008504730,0.0812991660,0.0000000000,0.0087540120,0.0013651880
0.0474035770,0.7178807550,0.0943267260,0.2628801570,0.2696078430,0.1120448180,0.0044878800,0.0000000000,0.0000000000,0.0042134830,0.0020833330,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0803200650,0.0000000000,0.0011672020,0.0000000000
0.0045056120,0.0011040000,0.0358622380,0.5053835900,0.1317891370,0.1490947820,0.1377800820,0.0610787450,0.1243816790,0.0028089890,0.0145833330,0.0000527000,0.0093750000,0.0159070050,0.0123195380,0.0115485330,0.0228231880,0.0000000000,0.0245112340,0.0047484790
0.0233582840,0.5117951420,0.1045796310,0.4567289230,0.0142339540,0.0828157350,0.0049756940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0086390190,0.0001350480,0.0000000000,0.0000000000,0.0001187120
0.0482881840,0.4395026740,0.1008913230,0.3439058110,0.3201506590,0.1506591340,0.0049373600,0.0490951390,0.0145422670,0.0000000000,0.0031250000,0.0001054320,0.0156250000,0.0000000000,0.0000000000,0.0143685240,0.0006752420,0.0000000000,0.0000000000,0.0000594000
0.0814298710,0.1673051780,0.0239628430,0.4293879470,0.1174138460,0.0975907290,0.1130332720,0.1049459120,0.0172697730,0.0280898880,0.0104166670,0.0008961750,0.0281250000,0.0024472320,0.0030798850,0.0210156440,0.0625611940,0.0000000000,0.0799533120,0.0024632730
0.0509347690,0.7304019910,0.0506766610,0.3038842220,0.2586531230,0.2407825430,0.0000000000,0.0215774800,0.0319568770,0.0252808990,0.0000000000,0.0012651890,0.0000000000,0.0042826550,0.0000000000,0.0004476180,0.0299807560,0.0000000000,0.0035016050,0.0004748480
0.1220552600,0.6555290210,0.0412426710,0.4163712660,0.1066544190,0.0489895900,0.0189683720,0.0000000000,0.0346770280,0.0070224720,0.0052083330,0.0006853110,0.0000000000,0.0000000000,0.0003849860,0.0033123700,0.2590229240,0.0000000000,0.0029180040,0.0000000000
0.0085925750,0.4824690680,0.0256470990,0.3692049060,0.1745366840,0.2234069560,0.0000000000,0.0000000000,0.0000000000,0.0196629210,0.0041666670,0.0029521070,0.0437500000,0.0036708470,0.0007699710,0.0041180820,0.1290387930,0.0000000000,0.0023344030,0.0205371720
0.0273836200,0.8918095770,0.1589283230,0.3497804200,0.1334951460,0.1294498380,0.0008641710,0.0000000000,0.0229076000,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0006118080,0.0000000000,0.0053266490,0.0018231540,0.0000000000,0.0000000000,0.0000594000
0.0058577630,0.7936914400,0.0218552970,0.3207943090,0.2570093460,0.1869158880,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012124730,0.0218750000,0.0000000000,0.0000000000,0.0000448000,0.0399743410,0.0000000000,0.0005836010,0.0000000000
0.0250712250,0.6753523460,0.2074902130,0.3511226580,0.2166666670,0.1777777780,0.0000000000,0.0115864530,0.0171598750,0.0000000000,0.0000000000,0.0005271620,0.0000000000,0.0000000000,0.0000000000,0.0255589620,0.1455147030,0.0000000000,0.0011672020,0.0043329870
0.0043813790,0.7486629790,0.0435917680,0.2616172340,0.1851132690,0.1242718450,0.0008296040,0.0222729870,0.0219912960,0.0014044940,0.0031250000,0.0004217300,0.0937500000,0.0000000000,0.0003849860,0.0010295200,0.0521962250,0.0000000000,0.0040852060,0.0003561360
0.0000000000,0.3557115350,0.0183413080,0.3615501250,0.1497821350,0.0871459690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0035847020,0.0000000000,0.0000000000,0.0000000000,0.0016114230,0.0992606100,0.0000000000,0.0000000000,0.0002374240
0.0000000000,0.0079053720,0.0000000000,0.2583343960,0.1155947880,0.0739806640,0.0175100910,0.0433944070,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0003580940,0.0849454740,0.0000000000,0.0000000000,0.0000000000
0.0427350430,0.4054448200,0.0095666590,0.3051311630,0.1093750000,0.4090909090,0.0006068840,0.0217245990,0.0482621470,0.0000000000,0.0020833330,0.0000000000,0.0000000000,0.0000000000,0.0007699710,0.0003580940,0.0163408620,0.0000000000,0.0023344030,0.0000000000
0.0000000000,0.7740063940,0.0445431760,0.3003066970,0.2182539680,0.2116402120,0.0169542150,0.0000000000,0.0000000000,0.0042134830,0.0000000000,0.0002108650,0.0000000000,0.0000000000,0.0000000000,0.0000895000,0.0324791520,0.0000000000,0.0000000000,0.0000594000
0.0429441870,0.8041085600,0.0915569360,0.2254247550,0.2841218050,0.2610114190,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0008434590,0.0500000000,0.0000000000,0.0000000000,0.0074080710,0.0563152030,0.0000000000,0.0023344030,0.0000000000
0.0000000000,0.0046540480,0.1030075550,0.2731666120,0.1778535220,0.2517042480,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1041666670,0.0000000000,0.0000000000,0.0048944630,0.0000000000,0.0000895000,0.0679968940,0.0000000000,0.0221768310,0.0170945240
0.0014587600,0.0403705040,0.0827279780,0.3071094100,0.1813421260,0.2068787170,0.0004143190,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0022380880,0.0010803880,0.0000000000,0.0000000000,0.0000000000
0.0496050620,0.7690939060,0.1619418030,0.3516149680,0.2493816980,0.1538884310,0.0000000000,0.0315212650,0.0000000000,0.0000000000,0.0000000000,0.0003162970,0.0000000000,0.0000000000,0.0007699710,0.0111009150,0.1020966270,0.0000000000,0.0000000000,0.0008309840
0.0441320810,0.7490321760,0.0470447630,0.2426693120,0.3534506850,0.4023470240,0.0000000000,0.0320497020,0.0000000000,0.0323033710,0.0041666670,0.0006325940,0.0000000000,0.1866014070,0.0161693940,0.0000000000,0.0623586210,0.0000000000,0.0997957400,0.0011277640
0.0049223610,0.2809623620,0.0514228810,0.2857101680,0.0599912740,0.0523560210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017904700,0.0037813570,0.0000000000,0.0070032100,0.0001187120
0.0142991780,0.6985051480,0.0000000000,0.2572448300,0.3136882130,0.2534854250,0.0040612760,0.0000000000,0.0000000000,0.0042134830,0.0000000000,0.0001581490,0.0000000000,0.0012236160,0.0000000000,0.0046999840,0.0302508520,0.0000000000,0.0070032100,0.0000000000
0.0034660680,0.7803944010,0.2638105530,0.3152334110,0.2788018430,0.1228878650,0.0009844380,0.0000000000,0.0260956620,0.0028089890,0.0031250000,0.0002635810,0.0031250000,0.0055062710,0.0038498560,0.0045656990,0.0089131980,0.0000000000,0.0029180040,0.0004154920
0.0182723780,0.8076662130,0.0920351560,0.2496215960,0.1586699060,0.2105476260,0.0009730780,0.0116110820,0.0000000000,0.0365168540,0.0000000000,0.0022140800,0.6281250000,0.0012236160,0.0000000000,0.0000895000,0.0850805230,0.0000000000,0.0239276330,0.0036207150
0.0166524740,0.0164505470,0.0006903370,0.0414862920,0.0078925790,0.0032800330,0.0166852000,0.0094059760,0.0069652630,0.0561797750,0.2854166670,0.0015287700,0.4562500000,0.0721933310,0.0450433110,0.0466417490,0.0921705660,0.0971428570,0.1566968190,0.0260276010
0.0925925930,0.2584784370,0.0409999690,0.4011998330,0.0756448410,0.0324675320,0.0836632720,0.0568977590,0.0651155960,0.0028089890,0.0031250000,0.0006325940,0.0093750000,0.0214132760,0.0858517810,0.0199189810,0.0407846310,0.0000000000,0.0320980450,0.0040362070
0.2423190760,0.4468107730,0.1394018620,0.2214780120,0.3893688500,0.2783777300,0.0426784830,0.0825816290,0.2853802040,0.0000000000,0.0125000000,0.0000000000,0.0000000000,0.0006118080,0.0023099130,0.0023723730,0.0046591710,0.0114285710,0.0035016050,0.0002374240
0.0399286120,0.7467866310,0.0066210460,0.2500125340,0.0468606630,0.0209726050,0.0672034960,0.0075177530,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0244723160,0.0292589030,0.0003580940,0.0859583380,0.0000000000,0.0000000000,0.0049265470
0.0049255840,0.3752266210,0.0441056200,0.2887612210,0.2341191880,0.1397074870,0.0020984590,0.0000000000,0.0185421040,0.0042134830,0.0031250000,0.0003690130,0.0031250000,0.0000000000,0.0000000000,0.0023276110,0.1003409970,0.0000000000,0.0058360080,0.0001187120
0.0053494790,0.8495761880,0.1516875730,0.3229823500,0.3651019440,0.3413940260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003690130,0.0000000000,0.0006118080,0.0000000000,0.0032228460,0.0217428000,0.0000000000,0.0005836010,0.0027897310
0.0374340650,0.5892664580,0.1332202500,0.3086861150,0.1193210820,0.2450229710,0.0000000000,0.0146383210,0.0000000000,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.0034914170,0.0058746080,0.0000000000,0.0000000000,0.0000000000
0.0015115290,0.0029351780,0.0338370590,0.3897091930,0.2136923900,0.0643086820,0.2172292900,0.3073576700,0.0113801420,0.0028089890,0.0000000000,0.0007643850,0.0062500000,0.0036708470,0.0019249280,0.0575636180,0.0320064820,0.0000000000,0.0151736210,0.0032052230
0.0667161450,0.8004807520,0.0104807470,0.2431461630,0.2054155000,0.2738873330,0.0019946140,0.0000000000,0.0264367820,0.0112359550,0.0109375000,0.0050080390,0.0062500000,0.0061180790,0.0023099130,0.0000000000,0.0228231880,0.0000000000,0.0210096290,0.0013058320
0.0076979060,0.0192941190,0.0099565670,0.4023209470,0.0662982170,0.0655021830,0.1501308710,0.0234796430,0.0193189090,0.0112359550,0.0041666670,0.0008961750,0.0781250000,0.0116243500,0.0026948990,0.1329871760,0.3039940580,0.0000000000,0.0350160490,0.0167680660
0.0136421420,0.6856044460,0.0814380680,0.3767099930,0.2216848050,0.1934703750,0.0012915540,0.0462337290,0.0000000000,0.0000000000,0.0000000000,0.0003162970,0.0062500000,0.0000000000,0.0000000000,0.0022828500,0.0321752930,0.0000000000,0.0005836010,0.0002967800
0.0336526510,0.7373971540,0.0439452810,0.3623013960,0.0461409400,0.0596569720,0.0262847230,0.0855375710,0.0000000000,0.0000000000,0.0031250000,0.0087508900,0.0000000000,0.0000000000,0.0019249280,0.0121304360,0.0027009690,0.0000000000,0.0000000000,0.0018993920
0.0129043070,0.7411781900,0.0935406700,0.2517542670,0.1213235290,0.2091503270,0.0015707580,0.0374855820,0.0277586210,0.0042134830,0.0062500000,0.0001054320,0.0312500000,0.0006118080,0.0007699710,0.0003580940,0.0175562980,0.0000000000,0.0233440330,0.0003561360
0.0000000000,0.6948225990,0.0000000000,0.2999534690,0.1399491090,0.2035623410,0.0016307110,0.0583744950,0.1729086600,0.0308988760,0.0406250000,0.0005271620,0.0281250000,0.0513918630,0.0207892200,0.0001342850,0.0077652860,0.0000000000,0.0110884160,0.0020181040
0.0241491660,0.0323386090,0.0024572860,0.0150623590,0.0254183690,0.0077836150,0.2077930590,0.0362710760,0.0289253580,0.0000000000,0.0010416670,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0774154560,0.0059421320,0.0000000000,0.0005836010,0.0007716280
0.0004049410,0.0002218230,0.1093842660,0.3322671750,0.1283155670,0.0717849320,0.0856838690,0.0185268470,0.0152437780,0.0070224720,0.0041666670,0.0002635810,0.0062500000,0.0048944630,0.0050048120,0.0194042210,0.0655997840,0.0028571430,0.0134228190,0.0019587480
0.1767198100,0.1255530230,0.1833289920,0.2818638650,0.2048710600,0.1680993310,0.3690966660,0.1862464180,0.0811283470,0.0014044940,0.0010416670,0.0574870190,0.0093750000,0.0012236160,0.0007699710,0.1381123970,0.0054694620,0.0057142860,0.0055442080,0.0005935600
0.0000000000,0.0011712160,0.0189289720,0.3190733270,0.2550590220,0.2023608770,0.0009006030,0.0161194330,0.0238733500,0.0112359550,0.0041666670,0.0271488440,0.0312500000,0.1333741210,0.0053897980,0.0001790470,0.0062797530,0.0171428570,0.0052524070,0.0010684080
0.0266175800,0.5686970770,0.0283743180,0.3724061960,0.2224469160,0.0808897880,0.0032399870,0.0579908400,0.0286287090,0.0042134830,0.0145833330,0.0000000000,0.0000000000,0.0042826550,0.0003849860,0.0011190440,0.0083054800,0.0000000000,0.0151736210,0.0004748480
0.0000000000,0.2803269210,0.0447652260,0.2959931290,0.0639747420,0.1329345300,0.0000000000,0.0190604660,0.0000000000,0.0674157300,0.0125000000,0.0012124730,0.0312500000,0.0067298870,0.0030798850,0.0002238090,0.0091157700,0.0228571430,0.0134228190,0.0011277640
