code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
702,0.000630915,0.01997897,0.003154574,0.183806519,0.011566772,0.002733964,0.0534000000,0.003154574,0.00042061,12,182,382,74,89,5195,5762,27,3884,64,233,4
703,0.002189781,0.003527981,0.003649635,0.300121655,0.007055961,0.001824818,0.1330000000,0.002311436,0.00437956,2,52,22,9,18,109,2481,0,2937,165,249,2
704,0.00075692,0.001081315,0.009515571,0.339965398,0.01524654,0.000432526,0.0821000000,0.003460208,0.00021626,6,8,71,10,0,4,170,30,1356,8,43,1
705,0.002770781,0.060453401,0.025692695,0.314609572,0.028967254,0.007556675,0.1000000000,0.012846348,0.00277078,14,12,277,2,48,34,7380,2,5584,72,144,3
706,0.0007346,0.002203799,0.014377164,0.372442019,0.015951307,0.003882884,0.0078700000,0.009444853,0.00157414,6,26,164,26,8,110,1587,0,6531,190,190,2
707,0.127647059,0.307058824,0.014117647,0.387647059,0.028235294,0.001764706,0.0406000000,0.035294118,0.00058824,0,0,90,0,0,0,60,4,112,0,0,3
708,0.007555723,0.056479033,0.030222894,0.324140536,0.033622969,0.005855686,0.0825000000,0.014166981,0.00868908,8,68,38,42,98,200,3052,2,2912,96,1320,3
709,0.001000333,0.001333778,0.000555741,0.231521618,0.003112148,0.001000333,0.1740000000,0.001111482,0.00066689,2,8,180,58,46,194,3282,0,5658,538,206,2
710,0.001662234,0.057845745,0,0.218085106,0.000664894,0.001662234,0.0931000000,0,0.00000000,0,0,0,0,1,0,341,0,56,0,24,1
711,0.030836048,0.14310532,0.006731813,0.221932682,0.018458198,0.004777416,0.1250000000,0.00412595,0.00282302,0,0,20,12,2,0,805,0,1264,4,68,2
712,0.001844046,0.000263435,0.004214963,0.345626976,0.02081138,0.003161222,0.0609000000,0.010010537,0.00000000,0,0,72,10,0,0,5075,18,1538,42,44,2
713,0.023112481,0.449922958,0.032357473,0.140215716,0.013867488,0.009244992,0.0169000000,0,0.00000000,168,14,68,2,0,20,4,0,1368,8,22,1
714,0.003051882,0.505595117,0.036622584,0.191251272,0.06103764,0.00508647,0.0010200000,0.00508647,0.00101729,0,0,18,32,0,0,50,0,2308,30,0,2
715,0.002336449,0.001001335,0.000667557,0.184913218,0.003004005,0.000834446,0.3460000000,0,0.00016689,16,33,46,16,273,133,2146,0,5425,243,521,2
716,0.001507159,0.345892992,0.002260739,0.201205727,0.042200452,0.005275057,0.0015100000,0,0.00000000,0,0,6,0,0,14,56,0,1260,152,20,1
717,0,0.055374593,0.019543974,0.228013029,0.027687296,0.008143322,0.0065100000,0,0.00651466,4,4,52,4,12,0,0,0,810,16,12,1
718,0.011022787,0.128987811,0.000158983,0.136565978,5.30E-05,5.30E-05,0.2820000000,0.000264971,0.00010599,6,18,1315,4,7,103,8379,0,390,10,1898,2
719,0.003460208,0.409457901,0.051903114,0.197231834,0.021914648,0.011534025,0.0565000000,0,0.00000000,0,0,0,18,4,0,44,0,2238,24,0,1
720,0.002710027,0.014453478,0.001806685,0.208672087,0.000903342,0.001806685,0.0081300000,0,0.00000000,10,22,169,14,29,30,1515,3,1806,61,242,1
721,0.001957586,0.004078303,0,0.003099511,0.000978793,0.000163132,0.0272000000,0.000326264,0.00000000,0,6,6,2,0,4,118,0,55,4,29,1
722,0.020059435,0.410475483,0,0.218053492,0.015601783,0.004829123,0.0003710000,0.000742942,0.00000000,0,0,0,0,0,0,6,0,204,4,0,1
723,0.000887311,0.005323869,0.005323869,0.125998225,0.007985803,0,0.1110000000,0,0.00000000,4,6,0,2,16,0,40,0,665,8,44,1
724,0.005494505,0.478021978,0.000915751,0.254578755,0.027472527,0.009157509,0.0009160000,0.000915751,0.00000000,8,2,0,4,2,6,8,0,794,28,22,1
725,0.003923767,0.290919283,0.005044843,0.243834081,0.015134529,0.005044843,0.0005610000,0,0.00056054,0,0,16,8,0,0,336,0,392,4,12,1
726,0.050753043,0.131627811,0.004951516,0.226738189,0.038786878,0.007220961,0.0367000000,0.011759851,0.00412626,2,0,2,18,0,10,1104,2,4008,8,162,2
727,0.012388763,0.017623451,0.007852033,0.276042575,0.017448962,0.004187751,0.0605000000,0.001744896,0.00191939,6,12,8,4,40,8,3666,2,3590,97,331,2
728,0.00303439,0.010788941,0.010788941,0.285569791,0.010114633,0.002697235,0.0668000000,0.000337154,0.00000000,42,38,40,6,4,12,963,0,2111,254,234,1
729,0.000925069,0.171137835,0.005550416,0.284921369,0.03052729,0.007400555,0.0102000000,0.000925069,0.00277521,2,2,0,0,0,8,637,2,446,6,14,1
730,0.038338658,0.06564043,0.000580889,0.268370607,0.017426663,0.004937554,0.0241000000,0.002613999,0.00232356,6,16,2,20,2,4,331,8,886,26,586,1
731,0.019764348,0.342075257,0.003420753,0.295705055,0.011782592,0.004561003,0.0003800000,0,0.00038008,10,8,14,10,32,10,920,2,296,66,54,1
732,0.002171553,0.092833876,0,0.216612378,0.024972856,0.004885993,0.0027100000,0,0.00000000,0,6,0,0,0,0,46,0,104,2,14,1
733,0.025784753,0.201793722,0.005605381,0.084080717,0.015695067,0.002242152,0.1600000000,0.002242152,0.00000000,0,0,14,14,0,0,767,10,798,0,2,1
734,0.015784587,0.398328691,0.012070566,0.186629526,0.021355617,0.006035283,0.0004640000,0.00371402,0.00324977,12,6,0,0,10,64,114,0,773,50,18,1
735,0.007984032,0.51497006,0.014637392,0.202262142,0.018629408,0.005322688,0.0006650000,0.001330672,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1
736,0.126149803,0.20499343,0,0.343626807,0.015111695,0.003942181,0.0716000000,0.014454665,0.00000000,0,0,0,4,0,0,10,5,758,1,7,2
737,0.004849661,0.445198836,0.020368574,0.260911736,0.037827352,0.007759457,0.0563000000,0,0.00000000,0,4,0,0,0,0,639,0,64,0,6,1
738,0.012820513,0.431623932,0.023504274,0.198717949,0.012820513,0.004273504,0.0513000000,0.006410256,0.00427350,0,0,0,0,8,0,14,0,1133,32,28,2
739,0.017214397,0.419405321,0.126760563,0.225352113,0.020344288,0.007824726,0.0093900000,0,0.00000000,8,2,0,0,7,0,12,0,710,9,76,1
740,0.00166551,0.000971548,0.000277585,0.294378904,0.017210271,0.00499653,0.0394000000,0.008743928,0.00000000,0,2,92,4,0,2,2990,0,264,4,286,2
741,0.001703578,0.444633731,0.005110733,0.201022147,0.042589438,0.011925043,0.0017000000,0,0.00000000,6,10,6,4,0,26,0,0,1304,36,4,1
742,0.00452284,0.557666214,0.000452284,0.218000905,0.018091361,0.004070556,0.0009050000,0,0.00000000,8,2,8,2,8,0,8,0,2924,8,0,1
743,0.028691761,0.063964201,0.007107133,0.133982627,0.012898131,0.00368518,0.1110000000,0.002632272,0.00052645,4,6,170,12,2,8,3123,12,2561,30,16,1
744,0.005409738,0.001202164,0.126026848,0.238829894,0.061109998,0.014425967,0.0789000000,0.008815869,0.00020036,0,2,15,2,0,0,10801,0,2813,3,291,3
745,0,0.071510957,0.001153403,0.134948097,0.004998078,0.003460208,0.0096100000,0,0.00038447,6,8,20,6,8,32,20,0,2812,160,116,1
746,0.005199307,0.142114385,0.008665511,0.181975737,0,0,0.1990000000,0,0.00000000,0,8,82,0,0,2,326,0,93,0,18,1
747,0.000225632,0.001240975,0.034972924,0.222134477,0.016245487,0.00191787,0.2530000000,0.001805054,0.00033845,2,11,52,2,2,0,2689,2,1861,71,77,2
748,0.005937726,0.025054308,0.000434468,0.062273715,0.002027516,0.000724113,0.2850000000,0.000144823,0.00086894,10,52,44,26,12,54,6707,45,2793,54,1296,2
749,0.114509804,0.242352941,0.007058824,0.240784314,0,0,0.3770000000,0.000784314,0.00000000,0,2,4522,0,0,2,4478,56,100,0,122,2
750,0,0.005249344,0,0.241469816,0.007874016,0,0.0026200000,0.007874016,0.00000000,0,0,28,0,4,0,2,0,1334,4,0,1
751,0.011070111,0.404059041,0.037822878,0.318265683,0.066420664,0.012915129,0.0185000000,0.001845018,0.00369004,0,0,4,0,110,0,326,0,6,0,0,2
752,0.032482163,0.094066842,0.006571536,0.335523845,0.018963575,0.004881712,0.0456000000,0.000563275,0.00075103,0,10,14,8,14,8,3848,0,1438,128,296,2
753,0.006108202,0.516579407,0.019197208,0.163176265,0.020069808,0.003490401,0.0008730000,0.001745201,0.00087260,8,6,18,12,4,0,0,0,1336,16,10,1
754,0.048448894,0.10147077,0.002471882,0.169571128,0.000123594,0,0.1320000000,0.000123594,0.00000000,1,18,709,4,0,12,6112,0,246,0,218,1
755,0.016287215,0.130122592,0.001225919,0.053765324,8.76E-05,8.76E-05,0.3520000000,0,0.00000000,20,44,507,0,2,304,21557,0,1615,12,753,3
756,0.00656168,0.462598425,0.015748031,0.196194226,0.020341207,0.007217848,0.0006560000,0,0.00000000,0,0,2,0,2,0,4,0,20,10,2,1
757,0.002326052,0.036610032,0.005562298,0.285497573,0.01092233,0.003640777,0.1070000000,0.005056634,0.00252832,8,30,6,24,4,4,2848,0,1626,280,74,2
758,0.008235588,0.01759421,0.000873471,0.027576741,0.004367357,0.00074869,0.2930000000,0.000873471,0.00000000,6,12,47,126,552,88,3720,116,4026,327,3690,3
759,0.020363126,0.121978132,0.003912128,0.165613402,0.010532651,0.002407463,0.0079200000,0.001304043,0.00020062,2,2,26,28,14,4,286,0,1155,74,10,1
760,0.000156079,0.000312159,0.007023568,0.321367255,0.010457312,0.003433744,0.2620000000,0.003901982,0.00015608,4,10,78,12,6,28,1331,0,1674,22,64,2
761,0.002404167,0.01295579,0.006678242,0.30265794,0.009215974,0.002671297,0.1510000000,0.003071991,0.00240417,4,542,22,34,6,2,858,0,820,126,132,2
762,0.000262605,0.010241597,0.00210084,0.467962185,0.006302521,0.00157563,0.0368000000,0,0.00000000,0,12,16,4,0,0,136,0,42,10,2,1
763,0.012247003,0.358901637,0,0.231403893,0.019208457,0.000515663,0.2340000000,0,0.00000000,0,4,0,4,0,0,836,0,486,2,34,1
764,0.019089574,0.456681351,0,0.155653451,0.002936858,0,0.0382000000,0,0.00000000,24,40,2,12,8,36,28,0,795,401,8,1
765,0.001488095,0.470982143,0.022321429,0.165178571,0.031994048,0.005208333,0.0201000000,0,0.00074405,16,34,28,32,60,38,18,0,1402,18,80,1
766,0.014914425,0.296943765,0.000611247,0.129706601,0.000977995,0,0.0714000000,0,0.00000000,18,22,74,34,827,876,2541,2,14167,438,272,2
767,0.004842615,0.159806295,0.010895884,0.175544794,0.01937046,0.002421308,0.0024200000,0,0.00000000,0,0,20,4,0,0,0,0,3970,24,6,1
768,0.047878552,0.127676139,0.000778513,0.14986376,0.000389257,0,0.1030000000,0.000194628,0.00000000,0,2,628,3,4,163,2711,0,562,8,365,1
769,0.008075117,0.023004695,0,0.159812207,0,0,0.0697000000,0,0.00000000,0,6,63,0,0,2,4001,0,42,0,40,1
770,0.012588339,0.18639576,0.011042403,0.15790636,0.010600707,0.002650177,0.0804000000,0.003533569,0.00088339,2,0,2,4,34,4,277,2,1090,58,18,1
771,0.003703704,0.558641975,0.014197531,0.225925926,0.022839506,0.00308642,0.0284000000,0.000617284,0.00000000,392,0,2,6,0,0,138,0,1276,2,0,1
772,0.001438159,0.008628955,0.015819751,0.182166826,0.007670182,0.002396932,0.1450000000,0,0.00000000,2,24,6,8,76,38,398,10,4018,48,158,1
773,0.008560311,0.033463035,0.002529183,0.367509728,0.018093385,0.005447471,0.0416000000,0.002723735,0.00077821,0,4,20,2,20,0,6571,0,3659,49,30,2
774,0.000492126,0.06496063,0.000492126,0.236220472,0.01476378,0.003444882,0.0364000000,0.003937008,0.00098425,0,2,8,2,0,4,2323,16,133,8,29,1
775,0.002366242,0.020638885,0.001183121,0.163533587,0.008544761,0.001708952,0.2120000000,0.002497699,0.00078875,0,0,28,0,4,0,2728,0,6718,10,488,2
776,0.000316056,0.006953224,0.001264223,0.332016435,0.024020228,0.004108723,0.0398000000,0,0.00000000,2,0,28,10,68,8,3166,0,3870,18,130,1
777,0.00206754,0.00275672,0,0.219159201,0.030323915,0.006891799,0.0013800000,0,0.00000000,129,0,274,16,8,12,188,8,1842,134,10,1
778,0.004708098,0.447269303,0.007532957,0.237288136,0.016007533,0.005649718,0.0075300000,0.001883239,0.00094162,0,0,26,8,0,0,160,0,2888,0,0,1
779,0.004608295,0.439324117,0.001536098,0.167434716,0.036866359,0.012288786,0.0061400000,0,0.00000000,0,0,0,40,0,0,8,0,1910,128,0,1
780,0.010628112,0.076981999,0.017522022,0.24770203,0.012638836,0.002106473,0.0259000000,0.002585216,0.00201072,4,739,24,27,600,301,1620,2,13920,35,177,2
781,0.02851711,0.194694089,0,0.096526097,0.003543035,0.000518493,0.3360000000,0.001901141,0.00017283,2,8,4,6,0,2,1440,0,490,32,70,1
782,0.000125549,0.000753296,0.000251099,0.254362837,0.016446955,0.002887633,0.1230000000,0.00175769,0.00000000,0,0,50,0,4,0,25381,0,396,4,62,3
783,0.032037591,0.130286202,0.031040866,0.217143671,0.025345294,0.004983625,0.1190000000,0.009540083,0.00142389,2,2,0,4,2,0,2240,26,311,11,101,2
784,0.01654633,0.364320096,0.001504212,0.089049338,0,0,0.6720000000,0,0.00000000,0,4,424,0,0,0,3162,4,942,0,44,2
785,0.120271868,0.103723404,0.001182033,0.10786052,0.009751773,0.002364066,0.0091600000,0.000591017,0.00088653,48,6,627,87,36,28,1356,9,1330,180,1781,2
786,0.008484848,0.466666667,0.021212121,0.243636364,0.033333333,0.007878788,0.0048500000,0.001818182,0.00060606,0,2,2,0,0,0,600,0,288,0,0,1
787,0,0.014654571,0.00209351,0.212142359,0.019539428,0.005582694,0.0006980000,0.003489184,0.00000000,0,0,8,0,0,0,73,0,16,0,0,1
788,0.000574383,0.000574383,0.013402259,0.304614206,0.01359372,0.002106069,0.2140000000,0.01359372,0.00057438,2,12,1262,2,16,6,8954,0,1120,10,22,2
789,0.000789266,0.494869771,0.000789266,0.220994475,0.022099448,0.007103394,0.0007890000,0.000789266,0.00394633,0,4,0,2,0,0,102,0,2318,4,2,1
790,0.006279435,0.339089482,0.001569859,0.262166405,0.015698587,0.006279435,0.0000000000,0,0.00313972,0,4,184,50,0,0,680,0,418,2,0,1
791,0.010025063,0.025062657,0.002506266,0.260651629,0,0,0.0351000000,0,0.00000000,0,4,328,0,0,0,595,0,148,9,31,1
792,0,0.400587659,0.027424094,0.224289912,0.022526934,0.003917728,0.0009790000,0,0.00000000,0,0,2,2,0,0,4,0,147,0,2,1
793,0.006051437,0.419818457,0.039334342,0.209152799,0.014750378,0.005295008,0.0000000000,0.002269289,0.00113464,0,2,38,0,0,0,30,0,1818,0,0,1
794,0.085677749,0.416879795,0.007672634,0.218670077,0.017902813,0.006393862,0.0012800000,0.001278772,0.00255755,14,10,20,32,4,4,94,0,476,66,16,1
795,0.011266094,0.366416309,0.003755365,0.245171674,0.013412017,0.003218884,0.0042900000,0.001072961,0.00375537,6,14,26,4,2,8,674,0,724,46,46,1
796,0.003369272,0.435309973,0.002695418,0.243261456,0.020215633,0.004043127,0.0101000000,0,0.00471698,0,2,0,0,0,0,72,0,1946,0,2,1
797,0.001780944,0.589492431,0.020480855,0.195903829,0.011576135,0.00445236,0.0419000000,0,0.00000000,2,4,12,10,14,0,70,0,130,4,70,1
798,0.019607843,0.470588235,0.009803922,0.049019608,0,0,0.7940000000,0,0.00000000,0,48,234,3,0,12,757,0,88,12,20,2
799,0.027552674,0.497893031,0.004538088,0.228849271,0.020421394,0.004538088,0.0742000000,0,0.00064830,0,0,14,2,0,0,162,0,4944,8,34,1
800,0.004106776,0.555441478,0.003080082,0.135010267,0.012833676,0.002566735,0.1000000000,0.001540041,0.00000000,0,2,14,0,0,2,10,0,72,0,6,1
801,0.060057197,0.15300286,0.0085796,0.325548141,0.000476644,0,0.0219000000,0.003336511,0.00000000,0,3,422,0,0,2,76,4,200,0,26,1
802,0.005540166,0.150969529,0.005540166,0.144044321,0,0,0.1330000000,0,0.00000000,16,5,133,0,0,37,6448,3,44,120,32,1
803,0.008350731,0.4217119,0.057933194,0.228601253,0.034968685,0.008350731,0.0015700000,0.004175365,0.00000000,2,0,98,0,0,0,6,0,339,10,2,1
804,0.000461538,0.002615385,0.008615385,0.260153846,0.015538462,0.006153846,0.0058500000,0.000923077,0.00000000,0,0,20,0,0,8,900,0,76,0,4,1
805,0.001588878,0.169811321,0.005958292,0.245481629,0.014299901,0.004170804,0.0151000000,0.001588878,0.00357498,2,10,4,2,0,0,2634,0,1932,14,44,1
806,0.021904762,0.364761905,0.005714286,0.242857143,0,0,0.0028600000,0,0.00000000,0,40,346,0,0,44,644,0,214,20,134,1
807,0.010971787,0.518808777,0,0.197492163,0.018808777,0.004702194,0.0015700000,0,0.00156740,4,6,0,4,4,0,4,0,804,20,46,1
808,0.002980626,0.018256334,0.000745156,0.176974665,0.008196721,0.001117735,0.4630000000,0.002608048,0.00000000,2,0,6,12,2,29,8475,0,1605,14,3853,3
809,0,0.414768264,0.040062844,0.18067557,0.032207384,0.00392773,0.0007860000,0.00785546,0.00314218,0,0,40,0,0,0,0,0,1260,2,2,2
810,0.002728513,0.422919509,0.001364256,0.229195089,0.015006821,0.008185539,0.0013600000,0.004092769,0.00272851,0,0,0,0,0,0,48,0,166,30,2,1
811,0.003311258,0.375275938,0.015452539,0.11589404,0.029801325,0.007726269,0.0011000000,0.008830022,0.00662252,0,2,0,8,6,28,36,0,616,22,72,2
812,0.016697588,0.510204082,0.02690167,0.153061224,0.025046382,0.005565863,0.0027800000,0,0.00000000,2,0,0,0,2,2,0,0,324,0,8,1
813,0.010582011,0.521693122,0.00952381,0.205291005,0.016931217,0.003174603,0.0190000000,0,0.00105820,8,0,4,46,4,8,100,0,1532,46,56,1
814,0.004484305,0.430493274,0.003363229,0.180493274,0.00896861,0.005605381,0.0011200000,0,0.00000000,148,0,0,0,4,0,30,0,3682,0,0,1
815,0.002766252,0.225449516,0.012448133,0.232365145,0.029045643,0.008298755,0.0041500000,0,0.00138313,0,4,92,0,0,0,8,0,1220,12,12,1
816,0,0.01510574,0.010574018,0.151057402,0,0.001510574,0.5380000000,0,0.00000000,2,2,44,0,13,6,469,0,156,15,19,1
817,0,0.0015163,0.004548901,0.190295679,0.018953753,0.005307051,0.0007580000,0,0.00000000,0,4,16,0,20,4,0,0,458,6,0,1
818,0.004539827,0.520841931,0.005777961,0.209657449,0.020222864,0.007428807,0.0008250000,0,0.00000000,0,0,96,308,8,0,1040,0,2772,8,4,2
819,0.069230769,0.382905983,0.004273504,0.120512821,0.006837607,0.002564103,0.0068400000,0.011111111,0.00598291,2,2,60,10,8,0,973,8,518,192,197,2
820,0.012954659,0.314399601,0.006477329,0.255605381,0,0,0.0244000000,0.002491281,0.00000000,0,0,159,0,0,2,727,6,116,0,44,1
821,0.100786627,0.381514258,0.020648968,0.222222222,0.012291052,0.004424779,0.0004920000,0.000491642,0.00000000,0,0,0,0,0,0,0,0,4,0,0,1
822,0.031874662,0.384116694,0.008643976,0.240410589,0.012965964,0.002160994,0.0151000000,0.002701243,0.00000000,0,0,2,0,0,34,1048,0,4841,2,16,1
823,0.021320319,0.028255844,0.003339327,0.377857693,0.014898536,0.001798099,0.0514000000,0.002825584,0.00205497,0,2,24,8,2,0,4826,0,1583,30,212,2
824,0,0.000300571,0.000300571,0.296964232,0.003907424,0.001202284,0.0258000000,0,0.00000000,12,0,8,2,10,0,960,2,3386,10,8,1
825,0.000263158,0.000131579,0.000657895,0.232236842,0.004868421,0.001578947,0.0489000000,0.002236842,0.00039474,10,80,12,10,6,4,4732,6,1225,174,152,1
826,0.000673854,0.000336927,0.002863881,0.319407008,0.006907008,0.002526954,0.1670000000,0.001516173,0.00000000,0,2,1506,4,2,0,1371,4,4264,52,32,1
827,0.001410686,0.000352671,0.008464116,0.284429554,0.015693881,0.003879386,0.2120000000,0.004055722,0.00176336,10,0,33,15,2,8,1379,4,6669,217,1312,2
828,0,0.227576975,0.051539491,0.195448461,0.012717537,0.005354752,0.0000000000,0.001338688,0.00066934,2,0,74,20,0,20,8,0,664,12,0,1
829,0.039747836,0.116572283,0.019339673,0.282295117,0.032909499,0.008120526,0.0248000000,0.000854792,0.00149589,0,8,4,6,314,24,2588,0,5216,24,292,2
830,0.000225955,7.53E-05,0.000451909,0.169691948,0.002334865,0.0008285,0.3570000000,0.000225955,0.00007530,14,55,137,19,21,213,2109,0,2372,460,778,2
831,0.004244482,0.008488964,0.001910017,0.046689304,0.003395586,0.001485569,0.2010000000,0.001485569,0.00021222,0,2,0,0,0,0,120,0,10,0,0,1
832,0.000940734,0.004233302,0.003057385,0.217074318,0.019990593,0.00682032,0.0051700000,0.001646284,0.00000000,0,32,20,0,4,0,4,0,491,4,12,1
833,0.027930175,0.12319202,0.000997506,0.181546135,0.0159601,0.003740648,0.2310000000,0.005985037,0.00199501,0,0,0,0,0,0,2006,0,18072,0,10,2
834,0.000754717,0.39245283,0.037735849,0.236981132,0.015849057,0.003018868,0.0000000000,0.001509434,0.00000000,0,14,14,0,688,0,2518,0,2620,16,20,2
835,0.003496503,0.27972028,0.024475524,0.231934732,0.01981352,0.006993007,0.0000000000,0,0.00116550,0,2,0,0,0,0,12,0,1308,2,20,1
836,0.024537696,0.347083926,0.000355619,0.172475107,0.012980085,0.005334282,0.0010700000,0.001778094,0.00000000,20,22,4,0,10,70,16,0,1336,40,686,1
837,0.009852217,0.413793103,0,0.197044335,0.02955665,0.014778325,0.0000000000,0,0.00000000,0,0,2,0,0,0,82,0,4,0,304,1
838,0.009404389,0.448275862,0.010971787,0.161442006,0.018808777,0.017241379,0.0000000000,0,0.00000000,4,20,76,56,8,8,114,0,2866,64,36,1
839,0.010917031,0.283842795,0.017467249,0.262008734,0.004366812,0.002183406,0.0000000000,0,0.00000000,0,0,0,0,0,0,0,0,520,0,0,1
840,0.005390836,0.518867925,0.009433962,0.25606469,0.018867925,0.010781671,0.3610000000,0,0.00000000,80,0,124,104,198,154,610,12,666,244,100,2
841,0.000990099,0.528712871,0.026732673,0.187128713,0.031683168,0.008910891,0.0029700000,0,0.00000000,2,0,2,4,188,2,368,0,1776,6,552,1
842,0.003731343,0.264925373,0.008706468,0.201492537,0.009950249,0.01119403,0.0187000000,0,0.00124378,0,0,3568,0,0,0,191,0,1210,0,28,1
843,0.026519337,0.458563536,0.00441989,0.272928177,0.001104972,0,0.0365000000,0.007734807,0.00000000,2,6,324,0,0,46,678,0,174,4,70,1
844,0.007326007,0.315018315,0.003663004,0.258241758,0.023809524,0.005494505,0.0000000000,0,0.00000000,0,0,564,22,4,0,109,0,122,0,2,1
845,0.005199307,0.446562681,0.026574235,0.155979203,0.02310803,0.001733102,0.0225000000,0,0.00000000,0,0,6,2,0,0,0,0,444,0,2,1
846,0.023880597,0.528358209,0.013930348,0.191044776,0.018905473,0.002985075,0.0029900000,0,0.00000000,4,0,2,0,2,0,0,0,424,0,0,1
847,0.003787879,0.386363636,0.007575758,0.25,0.024621212,0.003787879,0.0000000000,0,0.00000000,4,2,18,2,0,0,100,0,2284,4,32,1
848,0.007400555,0.444958372,0.026827012,0.217391304,0.028677151,0.002775208,0.0444000000,0,0.00092507,2,14,2,2,0,0,470,0,72,0,4,1
849,0.006872852,0.479954181,0.009163803,0.190148912,0.028636884,0.008018328,0.0000000000,0,0.00572738,6,4,6,6,36,8,10,0,1335,42,80,2
850,0.001855288,0.484230056,0.025974026,0.173469388,0.017625232,0.004638219,0.0000000000,0,0.00185529,0,0,26,0,26,0,60,0,516,8,96,1
851,0.001795332,0.418312388,0.001795332,0.195691203,0.016157989,0.008976661,0.0000000000,0,0.00179533,0,28,18,2,0,4,10,0,80,0,2,1
852,0.003649635,0.34379562,0.018978102,0.150364964,0.013138686,0.005839416,0.0000000000,0.006569343,0.00000000,4,10,8,0,0,4,12,0,42,8,14,1
853,0.014492754,0.367149758,0.009661836,0.260869565,0.004830918,0,0.0000000000,0.004830918,0.00000000,0,12,193,0,0,0,201,0,36,0,10,1
854,0.003184713,0.541401274,0,0.168789809,0.01910828,0.006369427,0.0000000000,0,0.00000000,0,14,2,64,0,0,8,0,324,14,0,1
855,0.011764706,0.539495798,0.001680672,0.228571429,0.01512605,0.003361345,0.0000000000,0,0.00168067,0,0,166,0,0,0,0,0,552,0,0,1
856,0.003076923,0.573333333,0.001025641,0.195897436,0.021538462,0.011282051,0.0000000000,0.002051282,0.00205128,0,0,2,2,0,0,116,0,2474,16,2,1
857,0.008665511,0.210283073,0.005199307,0.105719237,0.009243212,0,0.2480000000,0.001155402,0.00000000,0,0,0,6,2,6,0,0,44,4,2,1
